sample_id,bond_solver_failure_fraction,cartesian_bond_subspace_cosine,bond_cancellation_fraction,atom_clipping_fraction,graph_clip_scale_min
val::O=[N+]([O-])c1ccc(N2CCC(=NOCc3ccc(Cl)cc3)CC2)cc1__gen0000::cartesian_s1_u0.350,0.0,0.5923732966184616,0.0,0.0,1.0
val::O=[N+]([O-])c1ccc(N2CCC(=NOCc3ccc(Cl)cc3)CC2)cc1__gen0000::cartesian_s2_u0.350,0.0,0.7002023607492447,0.0,0.0,1.0
val::O=c1[nH]c(=O)n(C2CCCCC2)c(O)c1_C=C_C=Nc1ccccc1__gen0001,0.0,0.6789757013320923,0.0,0.0,1.0
val::O=c1[nH]cnc(O)c1C(c1ccc2c(c1)OCO2)c1c(O)nc[nH]c1=O__gen0001,0.0,0.2685230150818825,0.0,0.0,1.0
val::O=c1c(Cc2ccccc2)c([O-])[n+](-c2ccc(Cl)cc2)c2ccc(-c3ccccc3)nn12__gen0001::cartesian_s1_u0.350,0.0,0.5747059434652328,0.0,0.0,1.0
val::O=c1c(Cc2ccccc2)c([O-])[n+](-c2ccc(Cl)cc2)c2ccc(-c3ccccc3)nn12__gen0001::cartesian_s2_u0.350,0.0,0.5918962955474854,0.0,0.0,1.0
val::O=c1c2c(-c3cccs3)csc2ncn1-c1ccccc1__gen0001::cartesian_s1_u0.350,0.0,0.05861592758446932,0.0,0.0,1.0
val::O=c1c2c(-c3cccs3)csc2ncn1-c1ccccc1__gen0001::cartesian_s2_u0.350,0.0,0.10423098877072334,0.0,0.0,1.0
val::O=c1cc(O)n(-c2ccccc2F)c(=S)[nH]1__gen0000,0.0,0.4475264400243759,0.0,0.0,1.0
val::O=c1oc2c3c(nn2c2ccccc12)CCCC3__gen0000::cartesian_s1_u0.350,0.0,0.6307727992534637,0.0,0.0,1.0
val::O=c1oc2c3c(nn2c2ccccc12)CCCC3__gen0000::cartesian_s2_u0.350,0.0,0.5767253637313843,0.0,0.0,1.0
val::O=c1oc2ccccc2cc1-c1csc(Cc2nc(-c3ccc(Br)cc3)cs2)n1__gen0001::cartesian_s1_u0.350,0.0,0.19245870783925056,0.0,0.0,1.0
val::O=c1oc2ccccc2cc1-c1csc(Cc2nc(-c3ccc(Br)cc3)cs2)n1__gen0001::cartesian_s2_u0.350,0.0,0.23532192036509514,0.0,0.0,1.0
val::OC1(c2cccnc2)CC[NH+](Cc2nnnn2C2CCCCC2)CC1__gen0001::cartesian_s1_u0.350,0.0,0.6278036534786224,0.0,0.0,1.0
val::OC1(c2cccnc2)CC[NH+](Cc2nnnn2C2CCCCC2)CC1__gen0001::cartesian_s2_u0.350,0.0,0.5935591012239456,0.0,0.0,1.0
val::Oc1ccc(-c2[nH]ncc2-c2ccc(Br)cc2)c(O)c1__gen0001::cartesian_s1_u0.350,0.0,0.27372245490550995,0.0,0.0,1.0
val::Oc1ccc(-c2[nH]ncc2-c2ccc(Br)cc2)c(O)c1__gen0001::cartesian_s2_u0.350,0.0,0.359323225915432,0.0,0.0,1.0
val::Oc1ncc(NCCc2ccccc2)c(O)n1__gen0001,0.0,0.5274088531732559,0.0,0.0,1.0
val::S=C(NCCc1ccccc1)Nc1ccccc1N1CCOCC1__gen0000,0.0,0.5914927572011948,0.0,0.0,1.0
val::S=C(Nc1ccc(Cl)cc1)NC1CCN(Cc2ccccc2)CC1__gen0001,0.0,0.6291926950216293,0.0,0.0,1.0
val::[NH3+]c1nc(-c2ccc3c(c2)OCCO3)cs1__gen0000,0.0,0.29632607102394104,0.0,0.0,1.0
val::c1ccc(CSCc2cn3ccsc3n2)cc1__gen0000::cartesian_s1_u0.350,0.0,0.17222733423113823,0.0,0.0,1.0
val::c1ccc(CSCc2cn3ccsc3n2)cc1__gen0000::cartesian_s2_u0.350,0.0,0.2127479650080204,0.0,0.0,1.0
val::c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1__gen0001::cartesian_s1_u0.350,0.0,0.5671352297067642,0.0,0.0,1.0
val::c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1__gen0001::cartesian_s2_u0.350,0.0,0.5303999781608582,0.0,0.0,1.0
val::c1csc(-c2nn3cnnc3c3ccccc23)c1__gen0001,0.0,-0.05004172120243311,1.0,0.0,1.0
